,Image,Tour Name,Tour Type,Tour Duration,Tour Price,Price Per,Cancellation,Tour By,City,Country,Link
497,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/3e/6d/04/caption.jpg?w=500&h=400&s=1,Private Arrival Transfer: Marrakech Airport to Marrakech Hotel,,1 hour,$11.31,per adult,Free cancellation,By Viajes Marruecos,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293733-d8677157-Reviews-Viajes_Marruecos-Fes_Fes_Meknes.html
498,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/27/cd/8f/caption.jpg?w=500&h=400&s=1,Private Marrakech Airport Transfer,,15–30 minutes,$78.06,per group,Free cancellation,By Only-Morocco,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d20055333-Reviews-Only_Morocco-Marrakech_Marrakech_Safi.html
499,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/30/6c/3c/caption.jpg?w=500&h=400&s=1,Camel ride in Marrakech palmeraie area,,2 hours,$16.97,per adult,Free cancellation,By Tafraout Voyage,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d2405464-Reviews-Tafraout_Voyage-Marrakech_Marrakech_Safi.html
500,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5d/5a/4c/caption.jpg?w=500&h=400&s=1,Marrakech Cooking Class Workshop,Cooking Classes,5 hours,$26.00,per adult,Free cancellation,By Booking Links Morocco,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d6522754-Reviews-Booking_Links_Morocco-Marrakech_Marrakech_Safi.html
501,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/0a/a2/caption.jpg?w=500&h=400&s=1,2 Hour Marrakech Walking Night Tour,Nightlife,2 hours,$21.34,per adult,Free cancellation,By Souk Semmarine,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d17542992-Reviews-Souk_Semmarine-Marrakech_Marrakech_Safi.html
502,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/07/a9/caption.jpg?w=500&h=400&s=1,Marrakech Caleche by night,Horse Carriage Rides,4 hours,$39.60,per adult,Free cancellation,By MarrakechAttraction.com,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d19449999-Reviews-MarrakechAttraction_com-Marrakech_Marrakech_Safi.html
503,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/60/aa/af/caption.jpg?w=500&h=400&s=1,Desert Agafay and Atlas Mountains Day Trip From Marrakech & Quad tour,Adventure Tours,6+ hours,$72.41,per adult,Free cancellation,By The craftsman of your trip,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d19426365-Reviews-The_craftsman_of_your_trip-Marrakech_Marrakech_Safi.html
504,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5a/32/70/caption.jpg?w=500&h=400&s=1,Marrakech Excursion -Group shared- From Agadir,Bus Tours,6+ hours,$42.99,per adult,Free cancellation,By Primera Tours,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d17392306-Reviews-Primera_Tours-Marrakech_Marrakech_Safi.html
505,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/3a/ee/59/caption.jpg?w=500&h=400&s=1,Sunset Tour & Dromedary Ride At Palm Grove Of Marrakech,,2 hours,$23.22,per adult,Free cancellation,By Morocco Global Adventures,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d13447459-Reviews-Morocco_Global_Adventures-Marrakech_Marrakech_Safi.html
506,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/f3/71/11/caption.jpg?w=500&h=400&s=1,Marrakesh: Agafay Desert Tour with Lunch and Camel Ride,Bus Tours,6+ hours,$21.27,per adult,Free cancellation,By Marrakech Tours,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d19426395-Reviews-Marrakech_Tours-Marrakech_Marrakech_Safi.html
507,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/60/55/96/caption.jpg?w=500&h=400&s=1,Transfer Marrakech to Tangier,,3 hours,$295.67,per adult,Free cancellation,By Viajes Marruecos,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293733-d8677157-Reviews-Viajes_Marruecos-Fes_Fes_Meknes.html
508,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/56/0d/d3/caption.jpg?w=500&h=400&s=1,shuttle from Marrakech airport to Marrakech city center,,20 minutes,$3.39,per adult,Free cancellation,By MorroccoAttractions.com,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293731-d19781138-Reviews-MorroccoAttractions_com-Agadir_Souss_Massa.html
509,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/b0/47/dd/caption.jpg?w=500&h=400&s=1,Desert Agafay & Atlas Mountains Day Trip From Marrakech Including Camel Ride,Day Trips,6+ hours,$34.14,per adult,Free cancellation,By Marrakech Tours&Activities,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d21393988-Reviews-Marrakech_Tours_Activities-Marrakech_Marrakech_Safi.html
510,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/42/52/e9/caption.jpg?w=500&h=400&s=1,Camel ride in Marrakech 2 hours,,3 hours,$28.28,per adult,Free cancellation,By AdmireMarrakech.com,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d20376381-Reviews-AdmireMarrakech_com-Marrakech_Marrakech_Safi.html
511,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f0/4f/2d/caption.jpg?w=500&h=400&s=1,Marrakech Paragliding Experience,Adventure Tours,3 hours,$203.65,per adult,Free cancellation,By First Marrakech Tours,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d8643188-Reviews-First_Marrakech_Tours-Marrakech_Marrakech_Safi.html
512,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f8/1a/da/caption.jpg?w=500&h=400&s=1,Quad Bike Ride In The Palm Grove Of Marrakech,Adventure Tours,5–30 minutes,$25.00,per adult,Free cancellation,By Morocco Acropolis Travel,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d19714225-Reviews-Morocco_Acropolis_Travel-Marrakech_Marrakech_Safi.html
513,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/32/aa/89/caption.jpg?w=500&h=400&s=1,"Agafay Desert Dinner, 1/2 day tour from Marrakech.",Bus Tours,5 hours,$104.09,per adult,Free cancellation,By Marrakech Treks,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d20182094-Reviews-Marrakech_Treks-Marrakech_Marrakech_Safi.html
514,,,1,16,,,18,,Marrakech,Morocco,
515,,,,,,,,Clear all filters,Marrakech,Morocco,
516,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/56/dc/e1/caption.jpg?w=500&h=400&s=1,Small Group Full Day Trip To Ouzoud Waterfalls A day with the BerBers,Bus Tours,6–8 hours,$95.03,per adult,Free cancellation,By Morocco Insight Tours,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d13197206-Reviews-Morocco_Insight_Tours-Marrakech_Marrakech_Safi.html
517,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/e3/72/24/caption.jpg?w=500&h=400&s=1,marrakech desert tours 3 days,Cable Car Tours,3 days,$452.54,per adult,Free cancellation,By Morocco Travel Express,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293737-d20104441-Reviews-Morocco_Travel_Express-Tangier_Tanger_Tetouan_Al_Hoceima.html
518,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/4c/2c/caption.jpg?w=500&h=400&s=1,Day trip to Atlas Mountains and 4 Valley with Camel ride from Marrakech,Adventure Tours,6+ hours,$28.28,per adult,Free cancellation,By Amzil Marrakech Tickets,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d7248616-Reviews-Amzil_Marrakech_Tickets-Marrakech_Marrakech_Safi.html
519,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f7/21/d2/caption.jpg?w=500&h=400&s=1,Moroccan Hands on traditional pastries & Tea class in Marrakech,Cooking Classes,3 hours,$39.46,per adult,Free cancellation,By Cooking Class with Chef Khmisa,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d15554488-Reviews-Cooking_Class_with_Chef_Khmisa-Marrakech_Marrakech_Safi.html
520,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1f/e4/4a/ce/caption.jpg?w=500&h=400&s=1,Ouzoud Waterfalls Guided Day Trip from Marrakech - All inclusive -,Adventure Tours,6+ hours,$100.69,per adult,Free cancellation,By Morocco Inspiring Tours,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d8715716-Reviews-Morocco_Inspiring_Tours-Marrakech_Marrakech_Safi.html
521,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1e/24/2d/4e/caption.jpg?w=500&h=400&s=1,Full Day Trip To Essaouira city From Marrakech,Bus Tours,9–10 hours,$27.15,per adult,Free cancellation,By Marrakech Sweet Travel,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d11725867-Reviews-Marrakech_Sweet_Travel-Marrakech_Marrakech_Safi.html
522,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/90/48/a1/caption.jpg?w=500&h=400&s=1,2-3 Days Toubka hiking l from Marrakech,Bus Tours,2 days,$158.39,per adult,Free cancellation,By Toubkal Life Trekking,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d19701856-Reviews-Toubkal_Life_Trekking-Marrakech_Marrakech_Safi.html
523,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/49/98/caption.jpg?w=500&h=400&s=1,3-Days Private Tour from Marrakech to Fez through Merzouga Desert,Adventure Tours,3 days,$701.44,per adult,Free cancellation,By Moroccan Travel Trip -  Day Tours,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d8309005-Reviews-Moroccan_Travel_Trip_Day_Tours-Marrakech_Marrakech_Safi.html
524,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/8e/87/67/caption.jpg?w=500&h=400&s=1,2 days atlas mountains trek,Walking Tours,2 days,$226.27,per adult,Free cancellation,By Toubkal Trekking,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d10825996-Reviews-Toubkal_Trekking-Marrakech_Marrakech_Safi.html
525,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/7a/10/60/caption.jpg?w=500&h=400&s=1,Day Trip To Ouzoud Waterfalls From Marrakech,Full-day Tours,10–11 hours,$30.17,per adult,Free cancellation,By Morocco Tour Experience,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d12345477-Reviews-Morocco_Tour_Experience-Marrakech_Marrakech_Safi.html
526,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/8d/eb/68/caption.jpg?w=500&h=400&s=1,Shared group day trip from Marrakech to Ouzoud waterfalls,Adventure Tours,11–12 hours,$28.28,per adult,Free cancellation,By Snoubi Travelling,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d14780733-Reviews-Snoubi_Travelling-Marrakech_Marrakech_Safi.html
527,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/11/58/cb/caption.jpg?w=500&h=400&s=1,Transfer from Marrakech Airport to Marrakech City Centre,,40 minutes,$18.10,per adult,Free cancellation,By First Marrakech Tours,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d8643188-Reviews-First_Marrakech_Tours-Marrakech_Marrakech_Safi.html
528,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/56/ad/ac/caption.jpg?w=500&h=400&s=1,Camel ride at sunset in the palm grove of Marrakech,Bus Tours,2–3 hours,$64.10,per adult,Free cancellation,By Marrakech City Life,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d15521258-Reviews-Marrakech_City_Life-Marrakech_Marrakech_Safi.html
529,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/4b/f4/af/caption.jpg?w=500&h=400&s=1,Marrakech to Merzouga 3 days Desert Tour,Adventure Tours,3 days,$294.15,per adult,Free cancellation,By Authentic Sahara Tours,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d5562866-Reviews-Authentic_Sahara_Tours-Marrakech_Marrakech_Safi.html
530,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1f/da/c7/32/caption.jpg?w=500&h=400&s=1,Best Atlas Mountains Experience - Cultural & Multi-Outdoor Activities Excursion,Full-day Tours,6+ hours,$282.84,per adult,Free cancellation,By Moroccan Active Adventures,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d3227171-Reviews-Moroccan_Active_Adventures-Marrakech_Marrakech_Safi.html
531,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5f/ab/37/caption.jpg?w=500&h=400&s=1,Desert trips from Marrakech to Merzouga sand dunes and camel ride 3 Days,Multi-day Tours,3 days,$362.04,per adult,Free cancellation,By Easy Take Transport,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d3983882-Reviews-Easy_Take_Transport-Marrakech_Marrakech_Safi.html
532,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/2c/d1/76/caption.jpg?w=500&h=400&s=1,Sahara Desert Dunes from Marrakech in 4-Day Private Luxury Tour to Merzouga City,Bus Tours,3+ days,$419.74,per adult,Free cancellation,By Comfort Travel Morocco Private Tours,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d11875297-Reviews-Comfort_Travel_Morocco_Private_Tours-Marrakech_Marrakech_Safi.html
533,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/78/14/4c/caption.jpg?w=500&h=400&s=1,Private 3-Day High Atlas Mountains Tour from Marrakesh,Adventure Tours,3 days,$509.11,per adult,Free cancellation,By Morocco Atlas Activities,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g1847424-d23733767-Reviews-Morocco_Atlas_Activities-Ourika_Marrakech_Safi.html
534,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d1/65/7e/caption.jpg?w=500&h=400&s=1,Essaouira Day Trip from Marrakech,Full-day Tours,6+ hours,$28.28,per adult,Free cancellation,By 2R Pure Travel,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d16923223-Reviews-2R_Pure_Travel-Marrakech_Marrakech_Safi.html
535,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/2a/cc/e1/caption.jpg?w=500&h=400&s=1,2 Day Mt Toubkal trek ( private trek)with best guides,Adventure Tours,2 days,$192.33,per adult,Free cancellation,By Morocco Tours Services,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d20076266-Reviews-Morocco_Tours_Services-Marrakech_Marrakech_Safi.html
536,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/55/b5/b8/caption.jpg?w=500&h=400&s=1,Morocco 11 Days Tour from Casablanca via Sahara Desert,Bus Tours,3+ days,"$1,979.88",per adult,Free cancellation,By Tilila Travel,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d15515991-Reviews-Tilila_Travel-Marrakech_Marrakech_Safi.html
537,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/65/7c/d9/caption.jpg?w=500&h=400&s=1,2 Day Mt Toubkal Trek,Walking Tours,2 days,$208.58,per adult,Free cancellation,By Adrar Trips  From Marrakech,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d17640941-Reviews-Adrar_Trips_From_Marrakech-Marrakech_Marrakech_Safi.html
538,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/31/aa/caption.jpg?w=500&h=400&s=1,4 days Tour From Marrakech to Merzouga Desert,Bus Tours,3+ days,$355.25,per adult,Free cancellation,By Marrakech Sahara Desert,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d19652921-Reviews-Marrakech_Sahara_Desert-Marrakech_Marrakech_Safi.html
539,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/68/5a/2f/caption.jpg?w=500&h=400&s=1,3 Days Desert Adventure Tour From Marrakech To Merzouga,Luxury Car Tours,3 days,$497.80,per adult,,By Toursma Travel & Tourism,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g1135654-d19608237-Reviews-Toursma_Travel_Tourism-Agdz_Souss_Massa.html
540,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/50/09/caption.jpg?w=500&h=400&s=1,Half day quad desert agafay,Bike Tours,4 hours,$73.54,per adult,Free cancellation,By Esprit d'aventure - Day Tours,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d8431737-Reviews-Esprit_d_aventure_Day_Tours-Marrakech_Marrakech_Safi.html
541,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/65/e7/f4/caption.jpg?w=500&h=400&s=1,Day tour in high Atlas mountains,Bus Tours,3–5 hours,$78.45,per adult,Free cancellation,By Morocco Trekking,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d10714272-Reviews-Morocco_Trekking-Marrakech_Marrakech_Safi.html
542,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/56/83/03/caption.jpg?w=500&h=400&s=1,Private Day Trip To Ourika Valley And Atlas Mountains From Marrakech,Adventure Tours,7–8 hours,$55.37,per adult,Free cancellation,By Marrakech First Trip,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d15078238-Reviews-Marrakech_First_Trip-Marrakech_Marrakech_Safi.html
543,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/56/f5/99/caption.jpg?w=500&h=400&s=1,3 Days Valley Trek in the Atlas Mountain & Waterfalls,Walking Tours,3 days,$175.36,per adult,Free cancellation,By Trekking in Morocco,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d2162022-Reviews-Trekking_in_Morocco-Marrakech_Marrakech_Safi.html
544,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/8d/fe/74/caption.jpg?w=500&h=400&s=1,Marrakech: Half-Day Historical and Cultural Tour,Private and Luxury,3 hours,$30.55,per adult,Free cancellation,By Le Jardin Secret,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d10124874-Reviews-Le_Jardin_Secret-Marrakech_Marrakech_Safi.html
545,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/80/24/96/caption.jpg?w=500&h=400&s=1,Marrakech Walking Tour,Private and Luxury,3–4 hours,$36.27,per adult,Free cancellation,By Urban Tours,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d17639660-Reviews-Urban_Tours-Marrakech_Marrakech_Safi.html
546,,,1,17,,,19,,Marrakech,Morocco,
547,,,,,,,,Clear all filters,Marrakech,Morocco,
548,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1f/73/ed/c3/caption.jpg?w=500&h=400&s=1,✅3 Day Sahara Desert Tour From Marrakech,Adventure Tours,3 days,$181.02,per adult,Free cancellation,By Merzouga Dunes,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g946425-d16669884-Reviews-Merzouga_Dunes-Erg_Chebbi_Meknes_Tafilalet_Region.html
549,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/f5/b5/7e/caption.jpg?w=500&h=400&s=1,Full Day Trip To Ourika Valley From Marrakech,Full-day Tours,7–8 minutes,$20.36,per adult,Free cancellation,By Marrakech Sweet Travel,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d11725867-Reviews-Marrakech_Sweet_Travel-Marrakech_Marrakech_Safi.html
550,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/ef/42/9c/caption.jpg?w=500&h=400&s=1,Private Desert Tour From Marrakech To Erg Chebbi And Camel Ride,,3 days,$396.54,per adult,Free cancellation,By Desert Morocco Adventure,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293732-d7802907-Reviews-Desert_Morocco_Adventure-Casablanca_Casablanca_Settat.html
551,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/be/a6/4e/caption.jpg?w=500&h=400&s=1,Private Souks Experience in Marrakech: Artisans & Their Crafts,Walking Tours,3–4 hours,$40.73,per adult,Free cancellation,By Withlocals,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293734-d13148035-Reviews-Withlocals-Marrakech_Marrakech_Safi.html
552,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5d/d5/b9/caption.jpg?w=500&h=400&s=1,7-Day Imperial Cities - Private Group,Multi-day Tours,3+ days,"$1,025.00",per adult,Free cancellation,By Wanderlust Voyages,Marrakech,Morocco,https://www.tripadvisor.com/Attraction_Review-g293732-d13832738-Reviews-Wanderlust_Voyages-Casablanca_Casablanca_Settat.html
